Unnamed: 0,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
304174,27670630,30183705,9300,9300,9300.0, 36 months,24.99,369.72,F,F4,Technician,6 years,RENT,31000.0,Source Verified,Oct-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=27670630,,debt_consolidation,Debt consolidation,857xx,AZ,35.31,0.0,May-09,0.0,,,10.0,0.0,10631,51.9,17.0,f,0.0,0.0,11319.83,11319.83,9300.0,2019.83,0.0,0.0,0.0,Sep-15,7622.63,,Sep-15,0.0,,1,INDIVIDUAL,,,,0.0,0.0,35625.0,,,,,,,,,,,,20500.0,,,
244415,35703568,38399016,6925,6925,6925.0, 36 months,6.99,213.8,A,A3,Business Accountant,2 years,RENT,60900.0,Not Verified,Nov-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=35703568,,credit_card,Credit card refinancing,606xx,IL,18.74,0.0,Jul-82,0.0,28.0,,21.0,0.0,10771,57.4,35.0,f,4589.48,4589.48,2774.02,2774.02,2335.52,438.5,0.0,0.0,0.0,Jan-16,213.8,Feb-16,Jan-16,0.0,36.0,1,INDIVIDUAL,,,,0.0,0.0,84724.0,,,,,,,,,,,,20700.0,,,
456986,10628277,12500222,20000,20000,20000.0, 36 months,13.53,679.0,B,B5,,7 years,OWN,55000.0,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10628277,"  Borrower added on 01/17/14 > I'll be consolidating all my high interest credit card.  In two years I want to be debt free.  Only shop with money on my debit card.  no money, no shopping.<br>",debt_consolidation,Debt consolidation,112xx,NY,28.74,0.0,Nov-85,1.0,30.0,58.0,12.0,1.0,18748,62.7,29.0,w,8167.75,8167.75,15617.0,15617.0,11832.25,3784.75,0.0,0.0,0.0,Jan-16,679.0,Jan-16,Jan-16,0.0,49.0,1,INDIVIDUAL,,,,0.0,347.0,36447.0,,,,,,,,,,,,29900.0,,,
280773,30986351,33549546,2850,2850,2850.0, 36 months,16.29,100.61,D,D2,Psych Tech,4 years,RENT,24000.0,Not Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=30986351,,debt_consolidation,Debt consolidation,490xx,MI,28.1,0.0,Sep-08,0.0,,,6.0,0.0,31284,95.9,12.0,w,1902.3,1902.3,1416.48,1416.48,947.7,468.78,0.0,0.0,0.0,Dec-15,100.61,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,43846.0,,,,,,,,,,,,81800.0,,,
210554,1387924,1634159,12000,12000,11750.0, 60 months,8.9,248.52,A,A5,bankofamerica,10+ years,MORTGAGE,45000.0,Source Verified,Jul-12,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1387924,,debt_consolidation,consolidation,141xx,NY,8.45,0.0,Jun-98,0.0,,,12.0,0.0,10367,42.1,28.0,f,4188.97,4101.94,10414.66,10197.35,7811.03,2603.63,0.0,0.0,0.0,Jan-16,248.52,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
402017,14749132,16821580,9600,9600,9600.0, 36 months,13.65,326.48,C,C1,Director of Sales,7 years,RENT,125000.0,Source Verified,Apr-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14749132,,debt_consolidation,Debt consolidation,285xx,NC,8.55,0.0,Apr-00,1.0,,,8.0,0.0,9287,82.9,12.0,f,0.0,0.0,10700.73,10700.73,9600.0,1100.73,0.0,0.0,0.0,Mar-15,7435.93,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,23713.0,,,,,,,,,,,,11200.0,,,
314440,26118286,28571122,18000,18000,18000.0, 36 months,18.24,652.92,D,D5,Table Game Dealer,5 years,MORTGAGE,46842.0,Source Verified,Aug-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=26118286,,home_improvement,Home improvement,891xx,NV,23.54,0.0,Dec-90,0.0,73.0,74.0,8.0,1.0,7627,43.8,17.0,f,11190.49,11190.49,10446.72,10446.72,6809.51,3637.21,0.0,0.0,0.0,Dec-15,652.92,Jan-16,Jan-16,0.0,73.0,1,INDIVIDUAL,,,,0.0,0.0,7627.0,,,,,,,,,,,,17400.0,,,
288292,30014708,32537870,6000,6000,6000.0, 36 months,13.35,203.18,C,C2,Overnight Stocker,2 years,RENT,23000.0,Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=30014708,,debt_consolidation,Debt consolidation,083xx,NJ,9.97,0.0,May-02,1.0,,,5.0,0.0,6425,96.0,6.0,w,3786.24,3786.24,3043.25,3043.25,2213.76,829.49,0.0,0.0,0.0,Jan-16,203.18,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,6425.0,,,,,,,,,,,,6700.0,,,
45332,10095778,9859482,21000,21000,20950.0, 36 months,10.99,687.42,B,B2,Electrical Engineer,3 years,MORTGAGE,63000.0,Source Verified,Dec-13,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10095778,,debt_consolidation,Debt Consolidation Loan,120xx,NY,16.82,0.0,Oct-05,2.0,26.0,,16.0,0.0,13930,46.1,31.0,f,0.0,0.0,23804.21716,23747.54,21000.0,2804.22,0.0,0.0,0.0,Jul-15,10006.1,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,241820.0,,,,,,,,,,,,30200.0,,,
82898,7637188,9319220,7500,7500,7500.0, 36 months,23.4,291.89,E,E5,Regional Sales Manager,10+ years,RENT,48000.0,Source Verified,Oct-13,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7637188,,debt_consolidation,consolidation,600xx,IL,18.0,0.0,Jun-00,3.0,,,17.0,0.0,11652,78.7,23.0,f,0.0,0.0,10193.69,10193.69,7500.0,2693.69,0.0,0.0,0.0,Nov-15,3188.33,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,11652.0,,,,,,,,,,,,14800.0,,,
193568,1521259,1784429,15975,15975,15975.0, 36 months,15.31,556.21,C,C2,"SGS, International",< 1 year,RENT,80000.0,Verified,Oct-12,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1521259,,other,Pay-off credit cards,950xx,CA,9.15,0.0,Jul-87,0.0,,,8.0,0.0,16326,94.9,12.0,f,0.0,0.0,19954.04669,19954.05,15975.0,3979.05,0.0,0.0,0.0,May-15,3268.39,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,16326.0,,,,,,,,,,,,17200.0,,,
271432,32009177,34622420,7000,7000,7000.0, 36 months,11.67,231.4,B,B4,lab coordinator/spanish teacher,10+ years,RENT,35000.0,Source Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=32009177,,credit_card,Credit card refinancing,331xx,FL,22.19,1.0,Dec-95,1.0,3.0,,14.0,0.0,9058,24.0,34.0,w,4563.14,4563.14,3230.52,3230.52,2436.86,793.66,0.0,0.0,0.0,Jan-16,231.4,Jan-16,Jan-16,0.0,3.0,1,INDIVIDUAL,,,,0.0,0.0,18991.0,,,,,,,,,,,,37700.0,,,
56493,9038253,10850136,6000,6000,6000.0, 60 months,17.1,149.44,C,C5,Nurse,10+ years,RENT,55956.0,Verified,Nov-13,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9038253,,debt_consolidation,Debt concolidation,972xx,OR,9.33,0.0,Oct-96,0.0,,99.0,4.0,1.0,3711,75.7,26.0,f,0.0,0.0,2987.87,2987.87,1467.25,1520.62,0.0,0.0,0.0,Jul-15,149.44,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,37539.0,,,,,,,,,,,,4900.0,,,
51379,9695009,11547126,2975,2975,2975.0, 36 months,12.85,100.03,B,B4,Team Developer,< 1 year,RENT,35360.0,Source Verified,Dec-13,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9695009,,debt_consolidation,Debt consolidation,211xx,MD,15.78,0.0,Aug-06,1.0,,,13.0,0.0,3130,32.3,15.0,w,1032.59,1032.59,2500.75,2500.75,1942.41,558.34,0.0,0.0,0.0,Jan-16,100.03,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,31433.0,,,,,,,,,,,,9700.0,,,
465745,10098768,1288928,28000,28000,28000.0, 36 months,14.47,963.38,C,C2,VP SlumberShield Division,10+ years,RENT,160000.0,Source Verified,Jan-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10098768,,debt_consolidation,Payoff Loan,074xx,NJ,12.69,0.0,Sep-93,0.0,,56.0,16.0,1.0,17805,61.8,38.0,f,0.0,0.0,33571.159889999995,33571.16,28000.0,5571.16,0.0,0.0,0.0,Nov-15,13340.18,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,35732.0,,,,,,,,,,,,28800.0,,,
155729,3729393,4722202,7900,7900,7900.0, 36 months,15.8,276.97,C,C3,United Airlines,10+ years,RENT,45000.0,Not Verified,Mar-13,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3729393,"  Borrower added on 03/14/13 > I have over 20,000 in credit card debt I am trying to pay down<br>",debt_consolidation,Consolo,551xx,MN,29.41,0.0,Sep-95,1.0,,,14.0,0.0,31678,81.2,31.0,f,0.0,0.0,8004.18,8004.18,7900.0,104.18,0.0,0.0,0.0,Apr-13,8005.15,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,39677.0,,,,,,,,,,,,39000.0,,,
137874,4225558,5397791,4125,4125,4125.0, 36 months,19.05,151.32,D,D4,Four Seasons Food Service,1 year,MORTGAGE,14000.0,Not Verified,May-13,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4225558,  Borrower added on 05/12/13 > Paying off 2 or 3 bills with a lower interst rate. Plus a little extra cash.<br>,debt_consolidation,Consolidate Bills,103xx,NY,16.11,0.0,Dec-03,1.0,67.0,,5.0,0.0,4904,79.1,7.0,f,584.99,584.99,4836.57,4836.57,3540.01,1296.56,0.0,0.0,0.0,Jan-16,151.32,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,4904.0,,,,,,,,,,,,6200.0,,,
230354,1072813,1308571,10000,10000,10000.0, 36 months,16.29,353.01,D,D1,WSR Washout Rolloff LLC,< 1 year,RENT,45000.0,Source Verified,Jan-12,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1072813,,credit_card,Pay at this window,857xx,AZ,16.4,0.0,Oct-98,1.0,,,8.0,0.0,10565,93.5,9.0,f,0.0,0.0,11956.73,11956.73,10000.0,1956.73,0.0,0.0,0.0,Jul-13,5963.55,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
129209,5704895,7117041,14400,14400,14400.0, 60 months,15.8,348.66,C,C3,"Brown & Dahan, LLP",5 years,RENT,63000.0,Source Verified,Jun-13,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5704895,,debt_consolidation,Debt Consolidation Loan,928xx,CA,20.78,0.0,Oct-01,1.0,,,18.0,0.0,15395,71.6,35.0,f,0.0,0.0,18347.34,18347.34,14399.96,3947.38,0.0,0.0,0.0,Jun-15,10328.24,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,118882.0,,,,,,,,,,,,21500.0,,,
198733,1524650,1788768,1200,1200,1200.0, 36 months,12.12,39.93,B,B3,Cristo Rey NY High School,1 year,RENT,61000.0,Not Verified,Sep-12,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1524650,"  Borrower added on 09/06/12 > I am leaving a toxic living environment. I need this loan to move in with my sister because I have been in a manipulative, controlling and heartbreaking situation for over 6 months and I need to leave it as soon as possible. This loan will help me complete an application to a new place. Thank you!<br><br> Borrower added on 09/06/12 > This loan is to leave an abusive and toxic situation. I can't wait to be free!<br>",moving,Moving and relocation,100xx,NY,24.96,1.0,Dec-00,0.0,5.0,,15.0,0.0,5530,17.0,31.0,f,0.0,0.0,1436.932888,1436.93,1200.0,236.93,0.0,0.0,0.0,Sep-15,40.91,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,99.0,59832.0,,,,,,,,,,,,32600.0,,,
199946,1508936,1770787,28000,28000,28000.0, 60 months,15.8,677.94,C,C3,"Lawson Products, Inc",4 years,MORTGAGE,285000.0,Verified,Sep-12,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1508936,  Borrower added on 08/29/12 > This loan is intended to consolidate existing credit card debt.  The proceeds will be used to pay off 3 balances on existing credit cards<br>,debt_consolidation,Consolidated Loan,601xx,IL,10.66,0.0,Jul-91,1.0,,,10.0,0.0,82808,64.2,28.0,f,0.0,0.0,36987.09942,36987.1,28000.0,8987.1,0.0,0.0,0.0,Feb-15,18025.86,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,424409.0,,,,,,,,,,,,129500.0,,,
57982,9045400,10857493,20000,20000,20000.0, 36 months,10.99,654.68,B,B2,Store Manager,2 years,MORTGAGE,50000.0,Source Verified,Nov-13,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9045400,,home_improvement,home loan,432xx,OH,18.83,0.0,Sep-03,1.0,40.0,,8.0,0.0,8693,75.6,36.0,w,0.0,0.0,23036.49,23036.49,20000.0,3036.49,0.0,0.0,0.0,Oct-15,9288.21,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,186037.0,,,,,,,,,,,,11500.0,,,
33711,464824,582795,9000,9000,8900.0, 36 months,8.94,285.95,A,A5,Virginia Military Institute,7 years,RENT,48000.0,Not Verified,Dec-09,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=464824, 582795 added on 12/01/09 > Loan is for refinancing the remaining balance of an auto loan (at a better rate).<br/>,car,Auto Refinancing,244xx,VA,16.35,0.0,Oct-98,3.0,,,15.0,0.0,9348,22.2,18.0,f,0.0,0.0,10289.65,10175.32,9000.0,1289.65,0.0,0.0,0.0,Nov-12,586.07,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
386650,16251391,18353926,26000,26000,26000.0, 60 months,15.61,626.9,D,D1,Police Officer,10+ years,RENT,91185.15,Source Verified,May-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16251391,,credit_card,Credit card refinancing,334xx,FL,25.57,0.0,Apr-93,1.0,25.0,,9.0,0.0,14774,91.2,29.0,w,19822.96,19822.96,11911.1,11911.1,6177.04,5734.06,0.0,0.0,0.0,Dec-15,626.9,Feb-16,Jan-16,0.0,25.0,1,INDIVIDUAL,,,,0.0,0.0,43011.0,,,,,,,,,,,,16200.0,,,
141808,4785303,6057486,33500,33500,33450.0, 60 months,13.11,764.12,B,B4,firestone,4 years,MORTGAGE,75000.0,Verified,May-13,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4785303,  Borrower added on 05/01/13 > To consolidate and get credit card debt paid off in next 5 years.  6 years ago ran into a tough time with little work and then got laid off and unfortunately used credit to keep afloat that year.  Before that point was debt free and looking forward to getting there again.<br>,debt_consolidation,consolidation loan,130xx,NY,28.59,0.0,Aug-90,0.0,,,21.0,0.0,18423,60.8,46.0,f,18347.53,18320.14,24450.49,24414.0,15152.47,9298.02,0.0,0.0,0.0,Jan-16,764.12,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,209942.0,,,,,,,,,,,,30300.0,,,
299366,28713315,31246480,28000,28000,28000.0, 36 months,6.03,852.2,A,A1,Operations Analyst,1 year,MORTGAGE,85000.0,Source Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28713315,,credit_card,Credit card refinancing,770xx,TX,14.41,0.0,Nov-94,1.0,,,9.0,0.0,29535,42.1,21.0,w,16943.8,16943.8,12783.0,12783.0,11056.2,1726.8,0.0,0.0,0.0,Jan-16,852.2,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,334351.0,,,,,,,,,,,,70200.0,,,
256368,33551763,36195059,14000,14000,14000.0, 60 months,17.86,354.45,D,D5,,,MORTGAGE,84000.0,Verified,Nov-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=33551763,,debt_consolidation,Debt consolidation,907xx,CA,26.62,0.0,Feb-81,1.0,57.0,,10.0,0.0,32917,64.3,32.0,w,11744.7,11744.7,4927.57,4927.57,2255.3,2672.27,0.0,0.0,0.0,Jan-16,354.45,Feb-16,Jan-16,0.0,57.0,1,INDIVIDUAL,,,,0.0,0.0,250249.0,,,,,,,,,,,,51200.0,,,
369903,18945994,21108617,5000,5000,5000.0, 36 months,7.69,155.97,A,A4,,,OWN,26271.0,Source Verified,Jul-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18945994,,debt_consolidation,Debt consolidation,338xx,FL,19.37,0.0,May-86,0.0,,,5.0,0.0,679,3.0,17.0,w,0.0,0.0,5063.289159,5063.29,5000.0,63.29,0.0,0.0,0.0,Sep-14,4907.32,,Sep-14,0.0,,1,INDIVIDUAL,,,,0.0,0.0,22130.0,,,,,,,,,,,,22500.0,,,
193844,1581778,1850916,19200,19200,19200.0, 60 months,19.72,505.7,D,D5,Las Vegas Metropolitan Police Department,10+ years,MORTGAGE,84143.92,Verified,Oct-12,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1581778,,debt_consolidation,Debt consolidation,891xx,NV,28.81,1.0,Jan-02,3.0,10.0,,14.0,0.0,12042,71.7,21.0,w,9281.47,9281.47,19196.44,19196.44,9918.53,9277.91,0.0,0.0,0.0,Dec-15,505.7,Feb-16,Jan-16,0.0,10.0,1,INDIVIDUAL,,,,0.0,0.0,452415.0,,,,,,,,,,,,16800.0,,,
405701,14459539,16521842,30375,30375,30350.0, 60 months,23.43,863.81,F,F1,Programmer Analyst,10+ years,MORTGAGE,72500.0,Verified,Apr-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14459539,,debt_consolidation,Debt consolidation,532xx,WI,25.79,0.0,Feb-93,0.0,,,13.0,0.0,33838,63.6,26.0,f,0.0,0.0,32715.16,32688.23,30375.0,2340.16,0.0,0.0,0.0,Aug-14,30123.73,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,235618.0,,,,,,,,,,,,53200.0,,,
150591,4084753,5216927,9750,9750,9750.0, 36 months,10.16,315.34,B,B1,JB HUNT,< 1 year,RENT,55000.0,Not Verified,Apr-13,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4084753,  Borrower added on 04/03/13 > this loan will be used to pay off my RV in order to sell it.<br>,debt_consolidation,DEBT CONSOLODATION,011xx,MA,16.41,0.0,May-02,1.0,,,9.0,0.0,3601,36.0,18.0,f,0.0,0.0,10872.02437,10872.02,9750.0,1122.02,0.0,0.0,0.0,Sep-14,5833.39,,Sep-14,0.0,,1,INDIVIDUAL,,,,0.0,0.0,37081.0,,,,,,,,,,,,10000.0,,,
428594,12607239,14619401,4700,4700,4700.0, 36 months,20.49,175.85,E,E2,Clerk ,10+ years,MORTGAGE,31500.0,Source Verified,Mar-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12607239,,debt_consolidation,Debt consolidation,080xx,NJ,12.91,1.0,Sep-00,5.0,22.0,,15.0,0.0,4061,16.1,35.0,f,0.0,0.0,4780.26,4780.26,4700.0,80.26,0.0,0.0,0.0,May-14,4780.26,,May-14,0.0,,1,INDIVIDUAL,,,,0.0,0.0,183029.0,,,,,,,,,,,,25200.0,,,
