Unnamed: 0,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
162416,3383659,4306932,30000,30000,29950.0, 36 months,11.14,984.16,B,B2,SNR Denton US LLP,10+ years,MORTGAGE,275000.0,Verified,Feb-13,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3383659,,debt_consolidation,loan to pay off credit card debt,949xx,CA,9.47,0.0,Sep-97,0.0,,,7.0,0.0,31786,36.9,22.0,f,0.0,0.0,35170.994589999995,35112.38,30000.0,5170.99,0.0,0.0,0.0,Jul-15,8599.63,,Jul-15,0.0,,1,INDIVIDUAL,,,,0.0,145.0,73924.0,,,,,,,,,,,,125970.0,,,
108900,6311330,7842565,23850,23850,23850.0, 60 months,19.52,625.53,D,D4,Apria Healthcare,3 years,MORTGAGE,112000.0,Verified,Aug-13,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6311330,,debt_consolidation,Consolidation,805xx,CO,13.95,0.0,Feb-04,1.0,32.0,,10.0,0.0,5852,61.0,47.0,f,0.0,0.0,14386.05,14386.05,6562.34,7823.71,0.0,0.0,0.0,Jul-15,625.53,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,727.0,85145.0,,,,,,,,,,,,9600.0,,,
273857,31818264,34431470,16000,16000,16000.0, 36 months,11.67,528.92,B,B4,Mechanic/Endurance Driver,3 years,MORTGAGE,55000.0,Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=31818264,,debt_consolidation,Debt consolidation,864xx,AZ,9.32,0.0,Apr-02,0.0,,109.0,6.0,1.0,7048,72.7,8.0,w,10429.94,10429.94,7394.51,7394.51,5570.06,1824.45,0.0,0.0,0.0,Dec-15,528.92,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,475.0,12563.0,,,,,,,,,,,,9700.0,,,
55097,8966439,10758472,35000,35000,35000.0, 60 months,18.55,899.28,D,D2,production superintendent,10+ years,MORTGAGE,97000.0,Verified,Dec-13,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8966439,,debt_consolidation,breathing room,925xx,CA,15.35,0.0,Aug-85,2.0,,,9.0,0.0,16449,60.3,22.0,f,0.0,0.0,15285.94,15285.94,6903.95,8381.99,0.0,0.0,0.0,Jun-15,899.28,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,462177.0,,,,,,,,,,,,27300.0,,,
342841,21450629,23773536,20800,20800,20800.0, 60 months,19.52,545.54,E,E2,Executive Assistant,10+ years,RENT,58000.0,Source Verified,Jul-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=21450629,,debt_consolidation,Debt consolidation,606xx,IL,24.46,1.0,Jul-83,0.0,23.0,,16.0,0.0,14991,52.2,43.0,f,16779.85,16779.85,9274.18,9274.18,4020.15,5254.03,0.0,0.0,0.0,Dec-15,545.54,Feb-16,Jan-16,0.0,23.0,1,INDIVIDUAL,,,,0.0,14225.0,29808.0,,,,,,,,,,,,28700.0,,,
256242,34293551,36956935,7000,7000,7000.0, 36 months,6.03,213.05,A,A1,School Bus Driver,5 years,OWN,25000.0,Not Verified,Nov-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=34293551,,credit_card,Credit card refinancing,072xx,NJ,8.11,0.0,Jun-93,0.0,,,2.0,0.0,6748,26.0,6.0,f,4426.75,4426.75,2976.84,2976.84,2573.25,403.59,0.0,0.0,0.0,Jan-16,213.05,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,6748.0,,,,,,,,,,,,26000.0,,,
171521,3150443,3862990,16000,16000,16000.0, 60 months,14.33,375.04,C,C1,lenscrafters,10+ years,MORTGAGE,56000.0,Verified,Jan-13,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3150443,  Borrower added on 01/14/13 > i would like to consolidate some  i had to a have emergency operation about 1yr &amp; would to get some medical bills paid off as well<br>,debt_consolidation,focus on one,891xx,NV,9.36,0.0,Mar-01,0.0,,,8.0,0.0,8770,45.9,20.0,f,0.0,0.0,19607.37805,19607.38,16000.0,3607.38,0.0,0.0,0.0,Nov-14,12115.22,,Nov-14,0.0,,1,INDIVIDUAL,,,,0.0,0.0,145626.0,,,,,,,,,,,,19100.0,,,
226613,1131755,1370936,13000,13000,13000.0, 36 months,7.9,406.78,A,A4,The Biltmore Company,4 years,MORTGAGE,33000.0,Source Verified,Feb-12,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1131755,  Borrower added on 02/03/12 > Credit card Consolidation. Never been late on a payment. 7.9% is a great deal lower than current APRs.<br>,debt_consolidation,Get out of debt-better for the economy,287xx,NC,13.45,0.0,Jun-01,0.0,,,11.0,0.0,13064,24.6,28.0,f,0.0,0.0,13406.23,13406.23,13000.0,406.23,0.0,0.0,0.0,Jul-12,11781.73,,Jul-12,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
185031,2077843,2430206,10000,10000,10000.0, 36 months,7.62,311.62,A,A3,united states postal service,7 years,MORTGAGE,60000.0,Source Verified,Nov-12,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2077843,  Borrower added on 11/14/12 > to lower rates on credit cards and conolidate<br>,debt_consolidation,conso,794xx,TX,19.54,0.0,Feb-97,2.0,80.0,,15.0,0.0,14164,44.0,35.0,w,0.0,0.0,10967.42184,10967.42,10000.0,967.42,0.0,0.0,0.0,Nov-14,1241.87,,Jan-16,0.0,80.0,1,INDIVIDUAL,,,,0.0,75.0,95288.0,,,,,,,,,,,,32200.0,,,
390560,15381162,17453530,20000,20000,20000.0, 36 months,10.99,654.68,B,B3,Driver,10+ years,RENT,73000.0,Source Verified,May-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15381162,,debt_consolidation,Debt consolidation,112xx,NY,11.97,0.0,Jul-83,0.0,34.0,,7.0,0.0,15010,83.4,12.0,w,10263.06,10263.06,12438.92,12438.92,9736.94,2701.98,0.0,0.0,0.0,Jan-16,654.68,Jan-16,Jan-16,0.0,34.0,1,INDIVIDUAL,,,,0.0,0.0,26080.0,,,,,,,,,,,,18000.0,,,
288234,28553772,31076944,1350,1350,1350.0, 36 months,15.61,47.21,D,D1,Office Administrator,10+ years,MORTGAGE,46800.0,Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28553772,,car,Car financing,067xx,CT,28.67,0.0,Oct-95,3.0,,,30.0,0.0,47248,66.9,46.0,w,862.4,862.4,706.98,706.98,487.6,219.38,0.0,0.0,0.0,Jan-16,47.21,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,163513.0,,,,,,,,,,,,70600.0,,,
36402,414410,468557,10000,10000,9800.0, 36 months,9.32,319.47,A,A4,Technica,< 1 year,RENT,30000.0,Not Verified,Jun-09,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=414410,"My husband and I would like to borrow the money in order to make a few home improvements so we can put the house on the market. We intend to repay the loan in full in 3-4 months.  We believe that we are good candidates since the last time we borrowed $12,000, we repaid it in one year. ",home_improvement,House Facelift ,799xx,TX,2.56,0.0,Jan-03,0.0,,,7.0,0.0,473,1.9,11.0,f,0.0,0.0,10078.5,9876.93,10000.0,78.5,0.0,0.0,0.0,Jul-09,10079.29,,Jul-09,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
36978,393734,431996,4000,4000,3434.8028670000003, 36 months,12.53,133.87,C,C1,AIG,1 year,RENT,81996.0,Not Verified,Apr-09,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=393734," Hi,   I am looking to borrow $4000 in order to consolidate some outstanding debt which is at a high interest rate and also use some of these monies to buy some necessary purchases for my apartment and some suits for work.  I make $75,000 a year annually in salary (started making that high of a salary last year) and normally should receive about 10-15% bonus each year, but because of the bad economy, I am only expected to get about 4%.  I do have high balances on my credit cards, but I have never defaulted or most importantly never been a day late on any credit card payments which spans about 12 years.  I am very responsible when it comes to paying my debts as you can see by my credit history, just need to lower rates and get a little ahead of the game in the next couple of years in order to pay this debt down.  I live in an apartment in my parents house and only pay about $300 a month to help them cover some of the costs associated with the apartment.  Please let me know if you have any further questions.  Thanks.  Kind Regards,  ",debt_consolidation,Consolidate debt/small purchases,115xx,NY,20.91,0.0,Sep-96,1.0,,,15.0,0.0,36462,81.0,20.0,f,0.0,0.0,4697.43,3947.85,4000.0,697.43,0.0,0.0,0.0,Apr-11,1756.72,,Aug-12,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
197829,1535797,1800614,25000,25000,25000.0, 60 months,19.72,658.46,D,D5,Hewlett Packard,10+ years,MORTGAGE,77600.0,Verified,Sep-12,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1535797,,debt_consolidation,Credit Card Consolidation,770xx,TX,16.73,0.0,Nov-96,1.0,46.0,,11.0,0.0,27600,63.0,19.0,f,0.0,0.0,17772.6,17772.6,6851.64,8288.01,0.0,2632.95,26.3295,Aug-14,658.46,,Jan-15,0.0,48.0,1,INDIVIDUAL,,,,0.0,0.0,113255.0,,,,,,,,,,,,43800.0,,,
70823,8585283,10327410,4700,4700,4700.0, 36 months,11.99,156.09,B,B3,Security Officer,6 years,RENT,20000.0,Not Verified,Nov-13,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8585283,,credit_card,Credit card refinancing,144xx,NY,20.47,1.0,Sep-95,0.0,16.0,,6.0,0.0,4700,52.8,22.0,f,0.0,0.0,5433.5847380000005,5433.58,4700.0,733.58,0.0,0.0,0.0,Jul-15,2467.99,,Jul-15,0.0,24.0,1,INDIVIDUAL,,,,0.0,40599.0,4700.0,,,,,,,,,,,,8900.0,,,
40173,569186,732228,25000,25000,9399.997834, 60 months,20.9,674.93,G,G3,Triple A Containers Inc.,10+ years,OWN,80000.0,Not Verified,Aug-10,Does not meet the credit policy. Status:Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=569186,,small_business,TacoNaco,928xx,CA,17.45,0.0,Nov-93,8.0,,100.0,15.0,1.0,15276,57.4,27.0,f,0.0,0.0,21848.46,8205.42,4685.49,6773.36,0.0,10389.61,1784.088,Feb-12,674.93,Jul-12,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
229607,1090878,1328229,4525,4525,4525.0, 36 months,12.42,151.21,B,B4,ideal home,10+ years,RENT,70000.0,Not Verified,Jan-12,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1090878,  Borrower added on 01/03/12 > this loan will pay off a trailer and an atv.once i have the titles i will sell them and repay this loan.<br>,debt_consolidation,loan # 2,949xx,CA,17.56,0.0,May-94,1.0,,,12.0,0.0,6757,35.4,21.0,f,0.0,0.0,5264.92,5264.92,4525.0,739.92,0.0,0.0,0.0,Oct-13,2246.45,,Aug-14,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
396037,15710321,17802746,14000,14000,14000.0, 60 months,11.99,311.36,B,B3,CSTL (casino service team lead),10+ years,MORTGAGE,78000.0,Source Verified,May-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15710321,,debt_consolidation,Debt consolidation,890xx,NV,9.09,0.0,May-01,1.0,,,4.0,0.0,3368,26.7,9.0,w,10224.56,10224.56,6227.2,6227.2,3775.44,2451.76,0.0,0.0,0.0,Jan-16,311.36,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,9235.0,,,,,,,,,,,,12600.0,,,
258146,1582839,1851958,10000,10000,10000.0, 60 months,10.49,214.89,B,B3,IT Team Lead,9 years,MORTGAGE,89000.0,Source Verified,Nov-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1582839,,home_improvement,Home improvement,278xx,NC,15.05,3.0,Aug-90,0.0,5.0,,17.0,0.0,6942,24.1,28.0,w,8110.34,8110.34,3002.63,3002.63,1889.66,1112.97,0.0,0.0,0.0,Jan-16,214.89,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,88810.0,,,,,,,,,,,,28800.0,,,
220883,1227850,1468599,4800,4800,4800.0, 36 months,18.25,174.14,D,D3,,,RENT,41136.0,Verified,Apr-12,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1227850,,debt_consolidation,debt consolidation,080xx,PA,10.04,0.0,Mar-82,0.0,34.0,,9.0,0.0,4781,68.3,41.0,f,0.0,0.0,5670.96,5670.96,4800.0,870.96,0.0,0.0,0.0,Jun-13,3415.71,,Jun-15,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
3203,1023542,1252591,1200,1200,1200.0, 36 months,14.27,41.18,C,C2,Metro.Water Reclamation Dist. Chicago ,10+ years,MORTGAGE,90216.0,Not Verified,Nov-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1023542,,home_improvement,basement ceiling,604xx,IL,15.7,0.0,Feb-92,0.0,,,18.0,0.0,20294,92.2,38.0,f,0.0,0.0,730.63,730.63,373.54,158.42,0.0,198.67,35.7606,Jan-13,41.18,,May-13,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
19906,668514,854749,9850,9850,9775.0, 36 months,9.63,316.13,B,B1,"Thermo Fisher Scientific,Inc",2 years,MORTGAGE,105000.0,Not Verified,Feb-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=668514,  Borrower added on 02/08/11 > this is a debt consolidation loan. thank you!<br/>,debt_consolidation,Credit Consolidation,145xx,NY,15.46,0.0,Feb-96,2.0,53.0,116.0,17.0,1.0,19167,54.9,32.0,f,0.0,0.0,11378.43,11291.8,9850.0,1528.43,0.0,0.0,0.0,Feb-14,336.07,,Feb-14,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
455246,10765715,12657829,6000,6000,6000.0, 36 months,14.47,206.44,C,C2,Configuration Analyst,7 years,MORTGAGE,46800.0,Not Verified,Jan-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10765715,,other,Other,146xx,NY,16.31,0.0,Apr-03,0.0,42.0,,8.0,0.0,7185,40.8,20.0,w,0.0,0.0,6594.64,6594.64,6000.0,594.64,0.0,0.0,0.0,Oct-15,51.8,,Dec-15,0.0,,1,INDIVIDUAL,,,,0.0,0.0,29548.0,,,,,,,,,,,,17600.0,,,
237147,36231521,38942955,4000,4000,4000.0, 36 months,8.19,125.7,A,A5,Senior Compliance Specalist,5 years,RENT,57307.0,Not Verified,Dec-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=36231521,,debt_consolidation,Debt consolidation,931xx,CA,12.59,0.0,Oct-10,0.0,,,5.0,0.0,2786,23.8,5.0,f,2667.08,2667.08,1630.46,1630.46,1332.92,297.54,0.0,0.0,0.0,Jan-16,125.7,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,21296.0,,,,,,,,,,,,11700.0,,,
319738,25326356,27669271,5000,5000,5000.0, 36 months,23.43,194.68,F,F1,Supervisor,10+ years,RENT,78500.0,Verified,Aug-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=25326356,,debt_consolidation,Debt consolidation,300xx,GA,31.8,0.0,Dec-95,3.0,,78.0,19.0,1.0,16009,58.0,30.0,f,3197.62,3197.62,3114.88,3114.88,1802.38,1312.5,0.0,0.0,0.0,Dec-15,194.68,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,150.0,91570.0,,,,,,,,,,,,27600.0,,,
370220,18784979,20957725,28000,28000,28000.0, 36 months,15.61,979.02,D,D1,ADT sales manager,7 years,MORTGAGE,98000.0,Source Verified,Jun-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18784979,,debt_consolidation,Debt consolidation,450xx,OH,17.67,0.0,Feb-92,0.0,,69.0,8.0,2.0,3311,17.0,14.0,w,0.0,0.0,29740.15,29740.15,28000.0,1740.15,0.0,0.0,0.0,Dec-14,25824.07,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,371.0,362591.0,,,,,,,,,,,,19500.0,,,
89878,7296093,8938190,35000,35000,35000.0, 36 months,15.1,1215.01,C,C2,Battelle,10+ years,MORTGAGE,127500.0,Verified,Sep-13,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7296093,  Borrower added on 09/12/13 > Consolidate credit card and loan debt<br>,debt_consolidation,Debt Consolidation,993xx,WA,15.09,0.0,Jan-94,0.0,33.0,,15.0,0.0,22810,60.5,28.0,f,9193.07,9193.07,34018.08,34018.08,25806.93,8211.15,0.0,0.0,0.0,Jan-16,1215.01,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,282865.0,,,,,,,,,,,,37700.0,,,
442052,11925480,13917636,20000,20000,19850.0, 36 months,12.49,668.98,B,B4,driver,10+ years,MORTGAGE,90000.0,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11925480,,debt_consolidation,Debt consolidation,751xx,TX,27.44,1.0,Mar-85,4.0,6.0,,16.0,0.0,12163,35.3,26.0,f,8673.33,8608.28,14717.56,14607.18,11326.67,3390.89,0.0,0.0,0.0,Jan-16,668.98,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,256502.0,,,,,,,,,,,,34500.0,,,
355559,18895462,15619829,11900,11900,11900.0, 36 months,15.61,416.09,D,D1,Contract Support Specialist,3 years,OWN,61000.0,Source Verified,Jul-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18895462,,debt_consolidation,Debt consolidation,018xx,MA,14.77,0.0,Mar-03,2.0,52.0,,14.0,0.0,2381,16.7,19.0,f,0.0,0.0,14037.85,14037.85,11900.0,2137.85,0.0,0.0,0.0,Dec-15,7380.41,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,32211.0,,,,,,,,,,,,14300.0,,,
403299,14679673,16741986,9000,9000,9000.0, 36 months,9.67,289.02,B,B1,Operation Supervisor,3 years,MORTGAGE,48000.0,Source Verified,Apr-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14679673,,credit_card,Credit card refinancing,617xx,IL,5.43,0.0,Dec-03,1.0,,102.0,11.0,1.0,9091,40.2,20.0,w,0.0,0.0,10018.53,10018.53,9000.0,1018.53,0.0,0.0,0.0,Sep-15,5394.21,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,46964.0,,,,,,,,,,,,22600.0,,,
198315,1530372,1794227,6000,6000,6000.0, 36 months,6.03,182.62,A,A1,Berkeley Unified - Berkeley High,2 years,RENT,49000.0,Source Verified,Sep-12,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1530372,,credit_card,Credit Card,947xx,CA,19.44,0.0,Jun-99,0.0,,,7.0,0.0,6351,19.4,17.0,f,0.0,0.0,6030.71,6030.71,6000.0,30.71,0.0,0.0,0.0,Oct-12,6031.34,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,29022.0,,,,,,,,,,,,32700.0,,,
20847,651216,833038,25000,25000,23583.41013, 60 months,16.4,613.28,E,E1,torrance steel window co.,6 years,RENT,119400.0,Source Verified,Jan-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=651216,,debt_consolidation,personal,902xx,CA,3.33,0.0,Jun-73,1.0,,,5.0,0.0,13521,72.7,9.0,f,0.0,0.0,27028.35,24115.44,11921.82,9541.8,0.0,5564.73,958.7356,Feb-14,614.56,,Feb-15,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
