Unnamed: 0,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
189794,1638227,1910606,5000,5000,5000.0, 36 months,6.62,153.52,A,A2,Cheyenne Regional Medical Center,10+ years,MORTGAGE,113000.0,Not Verified,Oct-12,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1638227,  Borrower added on 10/21/12 > Much needed dental work<br>,medical,Dental,820xx,WY,10.76,0.0,Aug-93,1.0,,,11.0,0.0,13019,21.9,31.0,f,0.0,0.0,5526.650852000001,5526.65,5000.0,526.65,0.0,0.0,0.0,Oct-15,153.45,,Oct-15,0.0,,1,INDIVIDUAL,,,,0.0,0.0,174738.0,,,,,,,,,,,,59500.0,,,
1486,1050062,1281302,25000,25000,24975.0, 60 months,21.28,680.28,F,F2,Atlantic County Sheriffs Office,10+ years,RENT,70000.0,Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1050062,"  Borrower added on 12/06/11 > I plan to use this to payoff a loan with  payments almost twice as much as this loan would be.  I would make a good borrower because I have been working and paying bills for over 30yrs and have no intentions of stopping now.  My goal is to be debt free in three years, and over the years have learned to become very frugal with living expenses.  I have been working at the same job for 22 yrs with a stable income  Overtime has dried up some but still available and will have a good pension when I retire<br>",debt_consolidation,consolidate loan,080xx,NJ,19.11,0.0,May-94,0.0,35.0,,7.0,0.0,2594,68.3,36.0,f,0.0,0.0,27174.64,27147.46,25000.0,2174.64,0.0,0.0,0.0,May-12,24454.38,,Jul-15,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
323957,24335122,26758029,16000,16000,16000.0, 36 months,10.15,517.41,B,B2,Director of Accounting,2 years,MORTGAGE,103000.0,Not Verified,Aug-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=24335122,,credit_card,Credit card refinancing,954xx,CA,10.65,2.0,Oct-98,0.0,7.0,,14.0,0.0,13117,68.0,28.0,f,9046.03,9046.03,8795.97,8795.97,6953.97,1842.0,0.0,0.0,0.0,Jan-16,517.41,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,284680.0,,,,,,,,,,,,19300.0,,,
229648,1090020,1327320,10000,10000,10000.0, 36 months,6.62,307.04,A,A2,heartland l.l.c.,3 years,MORTGAGE,40000.0,Source Verified,Jan-12,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1090020,,debt_consolidation,1stepfromdebtfree,465xx,IL,13.38,0.0,Feb-06,0.0,,,7.0,0.0,2565,27.9,12.0,f,0.0,0.0,11051.52652,11051.53,10000.0,1051.53,0.0,0.0,0.0,Jan-15,319.63,,Jan-15,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
167145,3288296,4060947,35000,35000,34975.0, 36 months,17.77,1261.3,D,D1,Genesis Rehab Services,2 years,RENT,95000.0,Verified,Feb-13,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3288296,,credit_card,No More High Interest Credit cards,927xx,CA,17.76,0.0,Feb-95,1.0,,,14.0,0.0,33171,64.8,31.0,w,2484.0,2482.22,42953.58,42922.91,32516.0,10437.58,0.0,0.0,0.0,Jan-16,1261.3,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,35327.0,,,,,,,,,,,,51200.0,,,
49986,9834591,11686743,14575,14575,14575.0, 36 months,18.25,528.76,D,D3,Agency Service Rep,1 year,RENT,44000.0,Not Verified,Dec-13,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9834591,,debt_consolidation,Use of a better interest rate,327xx,FL,27.03,0.0,May-02,0.0,39.0,,10.0,0.0,12850,64.9,22.0,f,0.0,0.0,15058.11256,15058.11,14575.0,483.11,0.0,0.0,0.0,Mar-14,3001.79,,Mar-14,0.0,39.0,1,INDIVIDUAL,,,,0.0,0.0,44234.0,,,,,,,,,,,,19800.0,,,
70606,8605637,10357728,15000,15000,15000.0, 60 months,16.2,366.37,C,C4,Manager,< 1 year,MORTGAGE,72000.0,Verified,Nov-13,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8605637,,debt_consolidation,happy future,080xx,NJ,14.45,0.0,Jul-99,0.0,53.0,101.0,13.0,1.0,11333,48.4,21.0,f,9936.36,9936.36,9525.59,9525.59,5063.64,4461.95,0.0,0.0,0.0,Jan-16,366.37,Feb-16,Jan-16,0.0,53.0,1,INDIVIDUAL,,,,0.0,0.0,183396.0,,,,,,,,,,,,23400.0,,,
13801,776466,978818,4000,4000,4000.0, 36 months,5.99,121.67,A,A2,stop and shop co.,10+ years,OWN,80000.0,Not Verified,Jun-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=776466,"  Borrower added on 06/06/11 > I have been working for the same company for 30 yrs, I own my home..my mortgage is paid off.  I have a car loan $240/month and the the usual utilities and cell phone payments. I am purchasing a travel trailer..I have 1/3 of the cost saved ad need another 4k to complete the sale..the opportunity came up suddenly!<br/>",major_purchase,rv loan,026xx,MA,3.73,0.0,Apr-80,3.0,,,7.0,0.0,0,0.0,20.0,f,0.0,0.0,4379.890088,4379.89,4000.0,379.89,0.0,0.0,0.0,Jun-14,123.68,,Jun-14,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
11200,819582,1027712,20000,20000,19414.67135, 60 months,22.48,557.86,G,G2,Anderson Hay and Grain,3 years,OWN,56000.0,Verified,Jul-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=819582,,other,Emergency Expenses,989xx,WA,8.38,3.0,Nov-04,0.0,2.0,,13.0,0.0,390,4.1,19.0,f,0.0,0.0,33079.63,31515.46,20000.0,13079.63,0.0,0.0,0.0,Nov-15,5186.63,,Nov-15,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
75326,8135173,9877299,6300,6300,6300.0, 36 months,14.3,216.24,C,C1,LVN,6 years,OWN,30000.0,Source Verified,Oct-13,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8135173,,debt_consolidation,Credit card expenses,953xx,CA,6.36,0.0,May-89,0.0,,,7.0,0.0,6944,56.9,17.0,f,2028.25,2028.25,5620.52,5620.52,4271.75,1348.77,0.0,0.0,0.0,Dec-15,216.24,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,6944.0,,,,,,,,,,,,12200.0,,,
150981,4165485,5307714,3125,3125,3125.0, 36 months,18.75,114.16,D,D3,information builders,10+ years,RENT,97120.0,Verified,Apr-13,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4165485,,other,personal,117xx,NY,32.35,0.0,Dec-98,1.0,34.0,,16.0,0.0,3429,71.4,50.0,f,332.39,332.39,3766.38,3766.38,2792.61,973.77,0.0,0.0,0.0,Jan-16,114.16,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,383414.0,,,,,,,,,,,,4800.0,,,
435220,12486936,14499048,35000,35000,35000.0, 60 months,25.99,1047.71,G,G4,Visual Informaion Specialist,10+ years,MORTGAGE,93264.0,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12486936,,debt_consolidation,Debt consolidation,212xx,MD,16.71,0.0,Oct-99,0.0,,,25.0,0.0,35868,78.8,37.0,f,26945.5,26945.5,23049.62,23049.62,8054.5,14995.12,0.0,0.0,0.0,Jan-16,1047.71,Jan-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,37528.0,,,,,,,,,,,,45500.0,,,
415857,13447379,15499678,19200,19200,19125.0, 60 months,19.99,508.58,E,E1,Detention Specialist,2 years,OWN,47000.0,Source Verified,Apr-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13447379,,debt_consolidation,Debt consolidation,201xx,VA,28.62,0.0,Nov-97,1.0,31.0,81.0,24.0,1.0,17608,58.5,40.0,f,14501.01,14444.37,10680.18,10638.46,4698.99,5981.19,0.0,0.0,0.0,Jan-16,508.58,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,55519.0,,,,,,,,,,,,30100.0,,,
245449,35733176,38428591,16000,16000,16000.0, 36 months,8.19,502.79,A,A5,Cancer Genomics Investigator,< 1 year,RENT,110000.0,Source Verified,Nov-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=35733176,,credit_card,Credit card refinancing,921xx,CA,9.22,0.0,Jun-00,0.0,24.0,,8.0,0.0,16756,66.8,12.0,f,10668.47,10668.47,6528.99,6528.99,5331.53,1197.46,0.0,0.0,0.0,Dec-15,502.79,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,36049.0,,,,,,,,,,,,25100.0,,,
432008,12528917,14541053,26000,26000,26000.0, 60 months,14.64,613.64,C,C3,,10+ years,MORTGAGE,81000.0,Source Verified,Mar-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12528917,,debt_consolidation,Debt consolidation,628xx,IL,14.51,0.0,Mar-95,1.0,26.0,,16.0,0.0,47711,40.8,34.0,f,0.0,0.0,30589.69,30589.69,26000.0,4589.69,0.0,0.0,0.0,Jun-15,21998.73,,Jul-15,0.0,,1,INDIVIDUAL,,,,0.0,0.0,136969.0,,,,,,,,,,,,117000.0,,,
277252,31217574,33790819,35000,35000,34950.0, 36 months,7.69,1091.78,A,A4,Personal/Executive Asst,6 years,MORTGAGE,115000.0,Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=31217574,,debt_consolidation,Debt consolidation,109xx,NY,18.68,0.0,Apr-85,0.0,,,18.0,0.0,38144,34.9,53.0,f,22335.62,22303.71,15269.97,15248.16,12664.38,2605.59,0.0,0.0,0.0,Jan-16,1091.78,Jan-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,597191.0,,,,,,,,,,,,109300.0,,,
224544,1171244,1412405,4375,4375,4375.0, 36 months,14.65,150.92,C,C2,"Dennis Bell Roofing, Inc.",1 year,RENT,181000.0,Not Verified,Mar-12,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1171244,  Borrower added on 03/01/12 > A credit card company will not lower my 29.99%  APR. I've decided to take immediate action to decrease my interest payments and finally reduce this debt!<br>,credit_card,Citi Pay Down,070xx,NJ,10.18,2.0,Feb-70,0.0,7.0,,17.0,0.0,33439,71.5,31.0,f,0.0,0.0,5430.921537,5430.92,4375.0,1055.92,0.0,0.0,0.0,Mar-15,155.85,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
39898,610537,782963,10750,10750,10650.0, 60 months,15.2,256.88,D,D4,angle eye care,2 years,RENT,36000.0,Source Verified,Nov-10,Does not meet the credit policy. Status:Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=610537,,debt_consolidation,debt consolidation ,956xx,CA,24.03,0.0,Jun-96,7.0,,,16.0,0.0,8079,20.3,23.0,f,0.0,0.0,10912.64,10811.02,6206.12,4069.08,0.0,637.44,6.374399994,Apr-14,51.48,Aug-14,Aug-14,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
409540,14328436,16380831,35000,35000,34950.0, 60 months,22.45,975.64,E,E5,Assistant Professor,3 years,MORTGAGE,97594.0,Verified,Apr-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14328436,,debt_consolidation,Debt consolidation,145xx,NY,18.7,0.0,Dec-95,1.0,,,16.0,0.0,24389,60.1,20.0,f,26838.88,26800.54,20488.44,20459.17,8161.12,12327.32,0.0,0.0,0.0,Jan-16,975.64,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,225845.0,,,,,,,,,,,,40600.0,,,
124140,5777782,7209977,31825,31825,31825.0, 36 months,22.47,1223.17,E,E5,PG&E,4 years,MORTGAGE,270000.0,Verified,Jun-13,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5777782,"  Borrower added on 06/16/13 > Our insurance company is currently denying our claims for medical treatment for our child.  As we go through the insurance appeal process, we need to continue to fund her treatment.<br>",medical,Medical Cost Loan,940xx,CA,10.8,2.0,Mar-97,5.0,14.0,,7.0,0.0,116711,65.8,28.0,f,0.0,0.0,37595.17715,37595.18,31825.0,5770.18,0.0,0.0,0.0,Nov-14,1028.7,,Jan-16,0.0,14.0,1,INDIVIDUAL,,,,0.0,0.0,557273.0,,,,,,,,,,,,139500.0,,,
322914,24625558,27058482,14375,14375,14375.0, 60 months,20.99,388.82,E,E4,packer,6 years,OWN,40000.0,Verified,Aug-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=24625558,,debt_consolidation,Debt consolidation,549xx,WI,21.24,0.0,Aug-05,0.0,47.0,,15.0,0.0,8226,29.3,28.0,w,0.0,0.0,17083.14,17083.14,14375.0,2708.14,0.0,0.0,0.0,Jul-15,13194.94,,Nov-15,0.0,,1,INDIVIDUAL,,,,0.0,0.0,124046.0,,,,,,,,,,,,28100.0,,,
160337,3527967,4420518,30000,30000,29950.0, 60 months,13.11,684.29,B,B4,Mamaroneck public schools,10+ years,MORTGAGE,132000.0,Verified,Mar-13,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3527967,  Borrower added on 02/25/13 > Daughter almost ready for college...need to have one payment for debt.<br>,debt_consolidation,Debt free in five!!,107xx,NY,20.69,0.0,Jul-87,0.0,,,9.0,0.0,55590,67.8,19.0,w,15415.34,15389.64,23264.76,23225.99,14584.66,8680.1,0.0,0.0,0.0,Jan-16,684.29,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,369446.0,,,,,,,,,,,,87800.0,,,
