Unnamed: 0,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
122030,3154983,3867166,29100,29100,29100.0, 36 months,18.25,1055.69,D,D2,HENRY FORD HEALTHCARE,6 years,MORTGAGE,74000.0,Verified,Jul-13,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3154983,,small_business,Business,481xx,MI,15.05,0.0,Apr-04,0.0,,,13.0,0.0,13469,63.5,29.0,w,6016.7,6016.7,31659.85,31659.85,23083.3,8576.55,0.0,0.0,0.0,Jan-16,1055.69,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,169891.0,,,,,,,,,,,,21200.0,,,
266261,33320198,35963429,8400,8400,8400.0, 36 months,10.99,274.97,B,B3,pipefitter forman,3 years,RENT,54000.0,Source Verified,Oct-14,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=33320198,,debt_consolidation,Debt consolidation,277xx,NC,22.13,0.0,Aug-07,1.0,,,11.0,0.0,12216,55.8,15.0,f,0.0,0.0,2194.63,2194.63,1636.04,558.59,0.0,0.0,0.0,Jul-15,274.97,,Dec-15,0.0,,1,INDIVIDUAL,,,,0.0,625.0,40549.0,,,,,,,,,,,,21900.0,,,
336820,21560575,23903480,18000,18000,18000.0, 36 months,10.15,582.08,B,B2,Senior Software Engineer,< 1 year,MORTGAGE,100000.0,Source Verified,Jul-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=21560575,,credit_card,Credit card refinancing,115xx,NY,14.88,2.0,Jul-03,0.0,7.0,,11.0,0.0,18724,85.1,26.0,w,9163.89,9163.89,10895.36,10895.36,8836.11,2059.25,0.0,0.0,0.0,Jan-16,582.08,Jan-16,Jan-16,1.0,7.0,1,INDIVIDUAL,,,,0.0,0.0,203030.0,,,,,,,,,,,,22000.0,,,
225839,1149220,1390173,18000,18000,18000.0, 60 months,19.99,476.79,E,E1,Ohio Valley Goodwill Industries,4 years,MORTGAGE,45000.0,Source Verified,Feb-12,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1149220,,credit_card,CCpay,410xx,KY,15.6,0.0,Sep-99,1.0,,,10.0,0.0,23250,82.7,29.0,f,0.0,0.0,27396.23508,27396.24,18000.0,9396.24,0.0,0.0,0.0,Sep-15,7869.69,,Sep-15,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
329941,23973880,26346744,14700,14700,14700.0, 60 months,20.2,391.1,E,E3,Maintenance,10+ years,RENT,53515.0,Source Verified,Aug-14,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=23973880,,debt_consolidation,Debt consolidation,100xx,NY,37.7,0.0,Sep-95,1.0,,,9.0,0.0,25444,84.3,21.0,f,12614.95,12614.95,5084.3,5084.3,2085.05,2999.25,0.0,0.0,0.0,Sep-15,391.1,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,46656.0,,,,,,,,,,,,30200.0,,,
308141,26970259,29463304,15000,15000,15000.0, 36 months,14.99,519.91,C,C5,Manager,10+ years,OWN,50000.0,Not Verified,Sep-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=26970259,,credit_card,Credit card refinancing,853xx,AZ,17.33,0.0,May-02,0.0,,,3.0,0.0,2537,101.5,22.0,f,9150.7,9150.7,8318.56,8318.56,5849.3,2469.26,0.0,0.0,0.0,Jan-16,519.91,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,194401.0,,,,,,,,,,,,2500.0,,,
396736,15670072,17762513,4000,4000,4000.0, 36 months,7.62,124.65,A,A3,Software Engineer,3 years,MORTGAGE,83000.0,Source Verified,May-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15670072,,debt_consolidation,Debt consolidation,152xx,PA,19.58,0.0,Sep-01,0.0,,,11.0,0.0,22334,64.7,26.0,w,0.0,0.0,4229.57,4229.57,4000.0,229.57,0.0,0.0,0.0,Mar-15,3107.72,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,168345.0,,,,,,,,,,,,34500.0,,,
95366,7045116,8707258,16000,16000,16000.0, 36 months,10.64,521.1,B,B2,Los Angeles Mission and Resurrection Lif,2 years,RENT,135000.0,Source Verified,Sep-13,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7045116,,credit_card,Lending Club,900xx,CA,19.08,0.0,Sep-90,1.0,,,15.0,0.0,34409,81.3,27.0,w,4007.1,4007.1,14590.8,14590.8,11992.9,2597.9,0.0,0.0,0.0,Jan-16,521.1,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,94869.0,,,,,,,,,,,,42300.0,,,
222457,1200411,1441614,30000,30000,30000.0, 36 months,17.27,1073.62,D,D1,South Philadelphia Pediatrics,10+ years,MORTGAGE,72000.0,Verified,Apr-12,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1200411,,credit_card,credit builder,191xx,PA,14.63,0.0,Feb-88,0.0,56.0,,15.0,0.0,23188,68.4,32.0,f,0.0,0.0,14897.98,14897.98,7579.13,6030.61,0.0,1288.24,12.88239999,Sep-13,300.12,,Nov-13,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
100602,6875087,8497227,1125,1125,1125.0, 36 months,20.31,41.99,D,D5,US ARMY,9 years,RENT,52000.0,Source Verified,Aug-13,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6875087,,moving,Moving and relocation,939xx,CA,16.98,0.0,Dec-04,1.0,67.0,,4.0,0.0,4537,70.9,13.0,f,0.0,0.0,1388.097907,1388.1,1125.0,263.1,0.0,0.0,0.0,Dec-14,758.79,,Jan-16,0.0,67.0,1,INDIVIDUAL,,,,0.0,0.0,14722.0,,,,,,,,,,,,6400.0,,,
11803,808631,1015375,2800,2800,2800.0, 36 months,13.49,95.01,C,C2,,10+ years,RENT,72000.0,Not Verified,Jul-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=808631,,debt_consolidation,CC Debt Consolidation,190xx,PA,7.17,0.0,May-00,0.0,26.0,,4.0,0.0,984,21.4,9.0,f,0.0,0.0,3418.051375,3418.05,2800.0,618.05,0.0,0.0,0.0,Jul-14,102.93,,Aug-14,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
376845,17635635,19768087,19500,19500,19500.0, 36 months,10.15,630.59,B,B2,Safety Advisor,7 years,RENT,65000.0,Source Verified,Jun-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17635635,,debt_consolidation,Debt consolidation,814xx,CO,25.72,0.0,Sep-00,0.0,,,12.0,0.0,9037,34.8,23.0,w,9945.69,9945.69,11981.21,11981.21,9554.31,2426.9,0.0,0.0,0.0,Jan-16,630.59,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,39138.0,,,,,,,,,,,,26000.0,,,
147351,4299659,5472209,12725,12725,12725.0, 36 months,12.12,423.39,B,B3,Crowne Plaza Old Town ,6 years,MORTGAGE,71300.0,Verified,May-13,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4299659,,debt_consolidation,debt consolidation,223xx,VA,29.7,0.0,Mar-00,2.0,25.0,,12.0,0.0,65058,81.4,25.0,f,0.0,0.0,14866.72491,14866.72,12725.0,2141.72,0.0,0.0,0.0,Aug-15,2306.98,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,400003.0,,,,,,,,,,,,79900.0,,,
361410,19896870,22119627,20000,20000,20000.0, 60 months,13.98,465.16,C,C3,Signal engineer ,6 years,OWN,68000.0,Verified,Jun-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19896870,,credit_card,Credit card refinancing,373xx,TN,29.86,0.0,Apr-05,0.0,,,15.0,0.0,27773,96.1,30.0,f,15380.44,15380.44,8477.51,8477.51,4619.56,3857.95,0.0,0.0,0.0,Jan-16,477.32,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,188030.0,,,,,,,,,,,,28900.0,,,
19721,670118,856738,1800,1800,1800.0, 36 months,9.63,57.77,B,B1,UPMC Physican Services,2 years,MORTGAGE,32496.0,Not Verified,Feb-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=670118,,other,Personal,152xx,PA,23.08,2.0,Feb-98,0.0,12.0,,11.0,0.0,239,47.8,22.0,f,0.0,0.0,2079.58,2079.58,1800.0,279.58,0.0,0.0,0.0,Feb-14,58.7,,May-15,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
33405,469460,592061,12000,12000,11989.76376, 36 months,8.94,381.26,A,A5,Washington State University,5 years,OWN,72645.36,Not Verified,Dec-09,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=469460,  592061 added on 12/16/09 > Loan is needed to pull balances off of Lowes and Home Depot credit cards before promotional APR offers expire.  Cards were charged to fund home improvement projects such as bathroom and kitchen remodel on a recent home purchase.<br/> Borrower added on 12/17/09 > Great lending concept!  Looking forward to the process!<br/>,home_improvement,Home Improvement,993xx,WA,15.1,0.0,May-99,3.0,,,14.0,0.0,7937,19.2,47.0,f,0.0,0.0,13721.81,13709.17,12000.0,1721.81,0.0,0.0,0.0,Jan-13,411.49,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
350886,20791096,23063632,25000,25000,25000.0, 36 months,7.69,779.84,A,A4,Radiologic Technologist,7 years,MORTGAGE,85000.0,Source Verified,Jul-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=20791096,,debt_consolidation,Debt consolidation,019xx,MA,11.39,0.0,May-03,0.0,,,7.0,0.0,20010,75.8,26.0,f,13908.53,13908.53,13257.28,13257.28,11091.47,2165.81,0.0,0.0,0.0,Jan-16,779.84,Jan-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,303071.0,,,,,,,,,,,,26400.0,,,
293888,29173916,31717097,12000,12000,12000.0, 60 months,14.49,282.28,C,C4,Probation Officer,3 years,RENT,56000.0,Source Verified,Oct-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29173916,,debt_consolidation,Debt consolidation,245xx,VA,33.8,2.0,Nov-00,0.0,6.0,,23.0,0.0,12205,32.0,47.0,w,0.0,0.0,13920.33,13920.33,12000.0,1920.33,0.0,0.0,0.0,Jan-16,10260.35,,Jan-16,0.0,6.0,1,INDIVIDUAL,,,,0.0,0.0,136223.0,,,,,,,,,,,,38100.0,,,
50041,9704928,11557057,22000,22000,22000.0, 36 months,14.98,762.43,C,C3,Electrician,10+ years,RENT,49000.0,Verified,Dec-13,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9704928,,debt_consolidation,Debt consolidation,890xx,NV,20.92,1.0,Sep-02,0.0,10.0,,13.0,0.0,15664,47.0,22.0,f,7792.76,7792.76,19057.69,19057.69,14207.24,4850.45,0.0,0.0,0.0,Jan-16,762.43,Feb-16,Jan-16,0.0,10.0,1,INDIVIDUAL,,,,0.0,0.0,28056.0,,,,,,,,,,,,33300.0,,,
289905,29754725,32277937,19850,19850,19850.0, 60 months,17.57,499.43,D,D4,Building Trades instructor,3 years,MORTGAGE,72600.0,Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29754725,,small_business,Business,383xx,TN,20.58,3.0,Jul-93,1.0,14.0,,13.0,0.0,11878,44.7,38.0,w,16631.74,16631.74,6953.27,6953.27,3218.26,3735.01,0.0,0.0,0.0,Dec-15,499.43,Feb-16,Jan-16,0.0,29.0,1,INDIVIDUAL,,,,0.0,0.0,246304.0,,,,,,,,,,,,26600.0,,,
270803,32059468,34762729,2400,2400,2400.0, 36 months,12.49,80.28,B,B5,Retail Mgr.,10+ years,RENT,35000.0,Source Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=32059468,,medical,Medical expenses,124xx,NY,9.5,0.0,Mar-08,0.0,,,3.0,0.0,5526,98.7,4.0,f,1571.18,1571.18,1122.25,1122.25,828.82,293.43,0.0,0.0,0.0,Dec-15,80.28,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,8012.0,,,,,,,,,,,,5600.0,,,
189970,1637161,1909464,30000,30000,29775.0, 60 months,22.95,844.86,F,F1,Life Time Fitness,3 years,MORTGAGE,110000.0,Verified,Nov-12,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1637161,,debt_consolidation,Credit Cards,630xx,MO,17.52,0.0,Feb-04,2.0,,,11.0,0.0,40240,74.4,18.0,f,0.0,0.0,42827.18297,42505.83,30000.0,12827.18,0.0,0.0,0.0,Jun-15,14564.83,,Jun-15,0.0,,1,INDIVIDUAL,,,,0.0,0.0,273920.0,,,,,,,,,,,,54100.0,,,
84426,7564717,1881354,6400,6400,6400.0, 36 months,15.61,223.78,C,C3,Accountant ,< 1 year,RENT,60000.0,Verified,Oct-13,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7564717,  Borrower added on 09/26/13 > This loan will be used to pay off an existing LendingClub loan that is currently at 19.03%. That current loan payment is $519.15/month. I have never missed a payment on any obligation. Please feel free to ask questions! Thanks again!<br>,debt_consolidation,Loan Consolidation!! Thank you!!,803xx,CO,25.72,0.0,Nov-03,0.0,,,12.0,0.0,31228,97.6,22.0,f,0.0,0.0,7018.178274,7018.18,6400.0,618.18,0.0,0.0,0.0,Jul-14,1093.62,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,83431.0,,,,,,,,,,,,32000.0,,,
205372,1447438,1699668,7000,7000,7000.0, 36 months,7.62,218.13,A,A3,"MSI Management Services, Inc",< 1 year,RENT,37000.0,Source Verified,Aug-12,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1447438,  Borrower added on 07/26/12 > My loan is to consolidate my credit card and school loan into one payment to make everything easier.<br><br> Borrower added on 07/26/12 > I want to consolidate my credit and student loan to make payments easier.<br>,credit_card,Credit card refinancing,900xx,CA,7.0,0.0,Sep-04,0.0,,,6.0,0.0,6201,47.3,11.0,f,0.0,0.0,7746.716808,7746.72,7000.0,746.72,0.0,0.0,0.0,Aug-14,2736.21,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
314700,25928128,28381014,16000,16000,16000.0, 36 months,9.17,510.07,B,B1,Account Manager,3 years,OWN,120000.0,Not Verified,Aug-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=25928128,,credit_card,Credit card refinancing,801xx,CO,5.27,0.0,Sep-00,2.0,49.0,,19.0,0.0,22415,36.8,50.0,f,9426.53,9426.53,8161.12,8161.12,6573.47,1587.65,0.0,0.0,0.0,Dec-15,510.07,Jan-16,Jan-16,0.0,49.0,1,INDIVIDUAL,,,,0.0,0.0,652464.0,,,,,,,,,,,,60900.0,,,
342824,21460787,23783673,15000,15000,15000.0, 36 months,7.69,467.91,A,A4,Marketing Manager,3 years,RENT,100000.0,Not Verified,Jul-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=21460787,,debt_consolidation,Debt consolidation,904xx,CA,21.89,0.0,May-05,0.0,,,7.0,0.0,15955,88.6,14.0,w,8345.01,8345.01,7954.47,7954.47,6654.99,1299.48,0.0,0.0,0.0,Dec-15,467.91,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,166303.0,,,,,,,,,,,,18000.0,,,
465381,10149517,12001061,12000,12000,12000.0, 60 months,16.99,298.17,D,D1,store sales manager,10+ years,MORTGAGE,55000.0,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10149517,,debt_consolidation,fixit,462xx,IN,22.85,2.0,Jul-94,0.0,12.0,87.0,10.0,1.0,10654,44.8,22.0,f,8364.16,8364.16,7156.02,7156.02,3635.84,3520.18,0.0,0.0,0.0,Jan-16,298.17,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,150.0,132986.0,,,,,,,,,,,,23800.0,,,
408535,14387865,16430271,15000,15000,15000.0, 36 months,12.49,501.74,B,B4,Manager,9 years,MORTGAGE,100000.0,Verified,Apr-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14387865,,debt_consolidation,Debt consolidation,327xx,FL,7.54,0.0,Sep-08,0.0,,,8.0,0.0,3671,12.4,12.0,w,0.0,0.0,17050.89,17050.89,15000.0,2050.89,0.0,0.0,0.0,Aug-15,9524.79,,Nov-15,0.0,,1,INDIVIDUAL,,,,0.0,0.0,241833.0,,,,,,,,,,,,29500.0,,,
446603,11376678,13308843,25000,25000,25000.0, 60 months,14.98,594.49,C,C3,Teacher,7 years,MORTGAGE,62000.0,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11376678,  Borrower added on 02/07/14 > I am using my loan to consolidate my credit card debt.<br>,debt_consolidation,Debt consolidation,208xx,MD,17.47,0.0,Feb-00,0.0,,,10.0,0.0,24187,57.2,23.0,w,17529.68,17529.68,13673.27,13673.27,7470.32,6202.95,0.0,0.0,0.0,Jan-16,594.49,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,264987.0,,,,,,,,,,,,42300.0,,,
146909,4290858,5483535,9950,9950,9950.0, 36 months,11.14,326.42,B,B2,,,MORTGAGE,39000.0,Source Verified,Apr-13,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4290858,,credit_card,Blessed Debt,075xx,NJ,8.37,0.0,Oct-96,0.0,,,6.0,0.0,9489,39.9,15.0,w,0.0,0.0,10042.37,10042.37,9950.0,92.37,0.0,0.0,0.0,May-13,10042.37,,May-13,0.0,,1,INDIVIDUAL,,,,0.0,0.0,9489.0,,,,,,,,,,,,23800.0,,,
176379,2837743,3420303,1600,1600,1600.0, 36 months,19.72,59.24,D,D5,Weight Watchers International,2 years,RENT,90000.0,Not Verified,Jan-13,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2837743,,other,My Loan,100xx,NY,10.4,0.0,Apr-00,1.0,,,10.0,0.0,16296,57.2,22.0,f,0.0,0.0,2132.334547,2132.33,1600.0,532.33,0.0,0.0,0.0,Jan-16,58.93,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,36379.0,,,,,,,,,,,,28500.0,,,
