Unnamed: 0,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
141247,4807426,6069705,7125,7125,7125.0, 36 months,11.14,233.74,B,B2,PITTSBURG UNIFIED SCHOOL DISTRICT,9 years,MORTGAGE,71000.0,Verified,May-13,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4807426,,debt_consolidation,DEBT CONSOLIDATION LOAN,945xx,CA,14.27,0.0,Apr-05,0.0,63.0,,7.0,0.0,2486,57.8,23.0,f,0.0,0.0,8027.653318000001,8027.65,7125.0,902.65,0.0,0.0,0.0,Oct-14,4287.99,,May-15,0.0,63.0,1,INDIVIDUAL,,,,0.0,0.0,79143.0,,,,,,,,,,,,4300.0,,,
255403,34423744,37087110,8000,8000,8000.0, 36 months,14.99,277.29,C,C5,Office Manager,10+ years,RENT,43500.0,Source Verified,Nov-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=34423744,,credit_card,Credit card refinancing,440xx,OH,14.59,1.0,Apr-96,1.0,15.0,,8.0,0.0,11903,57.5,24.0,f,5304.97,5304.97,3872.07,3872.07,2695.03,1177.04,0.0,0.0,0.0,Jan-16,277.29,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,159399.0,,,,,,,,,,,,20700.0,,,
224305,1174678,1416262,9250,9250,9250.0, 36 months,6.62,284.01,A,A2,inteplast,1 year,MORTGAGE,32500.0,Not Verified,Mar-12,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1174678,,debt_consolidation,debt consolidation,078xx,NJ,11.74,0.0,Jul-01,0.0,,,7.0,0.0,13494,41.8,13.0,f,0.0,0.0,10215.40185,10215.4,9250.0,965.4,0.0,0.0,0.0,Feb-15,287.7,,Feb-15,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
315248,25797048,28250055,12000,12000,12000.0, 60 months,13.98,279.1,C,C3,Armed security officer,9 years,RENT,40000.0,Verified,Sep-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=25797048,,credit_card,Credit card refinancing,907xx,CA,32.58,0.0,Jul-01,0.0,,,12.0,0.0,7596,37.8,22.0,f,9565.46,9565.46,4465.6,4465.6,2434.54,2031.06,0.0,0.0,0.0,Jan-16,279.1,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,41449.0,,,,,,,,,,,,20100.0,,,
192722,1593864,1864272,1450,1450,1450.0, 36 months,11.14,47.57,B,B2,,,RENT,14000.0,Verified,Oct-12,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1593864,  Borrower added on 10/06/12 > to pay a bill and have my car fixed<br><br> Borrower added on 10/07/12 > to pay some bills<br>,debt_consolidation,moneytree,970xx,OR,15.77,0.0,May-98,0.0,,,3.0,0.0,7964,83.8,10.0,f,0.0,0.0,1474.51,1474.51,1218.62,255.89,0.0,0.0,0.0,May-15,47.57,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,7964.0,,,,,,,,,,,,9500.0,,,
323328,24635290,27068258,3500,3500,3500.0, 36 months,20.2,130.43,E,E3,Therapist,1 year,RENT,55000.0,Source Verified,Aug-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=24635290,,debt_consolidation,Debt consolidation,191xx,PA,20.03,0.0,Jun-04,0.0,,,5.0,0.0,17512,98.9,7.0,f,2105.93,2105.93,2217.31,2217.31,1394.07,823.24,0.0,0.0,0.0,Jan-16,130.43,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,30644.0,,,,,,,,,,,,17700.0,,,
124974,5761663,7193528,5000,5000,5000.0, 36 months,12.12,166.36,B,B3,US BANK,5 years,MORTGAGE,40000.0,Verified,Jun-13,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5761663,,credit_card,Credit card refinancing,801xx,CO,11.05,0.0,Jun-87,0.0,50.0,,7.0,0.0,16709,49.8,15.0,f,0.0,0.0,5878.983129,5878.98,5000.0,878.98,0.0,0.0,0.0,Jun-15,2054.7,,Jan-16,0.0,50.0,1,INDIVIDUAL,,,,0.0,0.0,16709.0,,,,,,,,,,,,44400.0,,,
362671,19617801,21840495,35000,35000,35000.0, 60 months,15.61,843.9,D,D1,,,MORTGAGE,100000.0,Verified,Jun-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19617801,,debt_consolidation,Debt consolidation,891xx,NV,27.6,0.0,Mar-94,0.0,69.0,,13.0,0.0,21512,69.4,24.0,f,27175.24,27175.24,15190.2,15190.2,7824.76,7365.44,0.0,0.0,0.0,Dec-15,843.9,Feb-16,Jan-16,0.0,70.0,1,INDIVIDUAL,,,,0.0,0.0,367075.0,,,,,,,,,,,,31000.0,,,
152838,3914604,5006764,8400,8400,8400.0, 36 months,15.31,292.47,C,C2,Nisource Corporate Services,10+ years,MORTGAGE,53000.0,Verified,Apr-13,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3914604,"  Borrower added on 03/26/13 > Will be consolidating a higher interest loan of 4000.00, a loan of 1500.00 used to purchase a riding lawn mower and a a couple of credit cards.  It will lower my  payments &amp; help me considerably.<br>",debt_consolidation,consolidation laon ,456xx,OH,29.57,0.0,Jun-01,2.0,,,9.0,0.0,6490,68.3,51.0,f,0.0,0.0,9443.638754,9443.64,8400.0,1043.64,0.0,0.0,0.0,Mar-14,6519.24,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,126642.0,,,,,,,,,,,,9500.0,,,
346999,21060513,23343235,12000,12000,12000.0, 36 months,8.39,378.2,A,A5,IT Manager,10+ years,MORTGAGE,49700.0,Not Verified,Jul-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=21060513,,debt_consolidation,Debt consolidation,991xx,WA,28.57,1.0,Sep-99,0.0,7.0,,7.0,0.0,16582,61.4,17.0,f,6375.73,6375.73,6807.6,6807.6,5624.27,1183.33,0.0,0.0,0.0,Jan-16,378.2,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,25018.0,,,,,,,,,,,,27000.0,,,
112910,5606565,6988824,24000,24000,24000.0, 60 months,16.78,593.63,C,C5,AMICA,10+ years,MORTGAGE,75000.0,Verified,Jul-13,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5606565,,credit_card,MY CC PAYOFF,029xx,RI,22.61,0.0,Aug-98,1.0,,,10.0,0.0,32742,71.3,20.0,w,14849.88,14849.88,17215.27,17215.27,9150.12,8065.15,0.0,0.0,0.0,Jan-16,593.63,Jan-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,55692.0,,,,,,,,,,,,45900.0,,,
219196,1235124,1475518,15000,15000,15000.0, 36 months,6.03,456.54,A,A1,Alimar Company Inc,5 years,MORTGAGE,100000.0,Source Verified,May-12,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1235124,,home_improvement,Home,925xx,CA,13.32,0.0,Mar-00,0.0,45.0,,15.0,0.0,0,0.0,37.0,f,0.0,0.0,16434.95935,16434.96,15000.0,1434.96,0.0,0.0,0.0,May-15,457.74,,Apr-15,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
452937,10905195,12787342,10000,10000,10000.0, 60 months,19.22,260.62,D,D4,,,MORTGAGE,30000.0,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10905195,"  Borrower added on 01/24/14 > Bought a house in July 2013, want to consolidate to make 1 payment instead of several .<br>",debt_consolidation,Debt consolidation,720xx,AR,26.6,0.0,Jul-02,2.0,,81.0,9.0,1.0,9177,53.7,22.0,w,7236.93,7236.93,5994.26,5994.26,2763.07,3231.19,0.0,0.0,0.0,Jan-16,260.62,Jan-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,185.0,103300.0,,,,,,,,,,,,17100.0,,,
454646,10135819,11987873,18000,18000,18000.0, 60 months,14.47,423.23,C,C2,Registry Specialist,10+ years,MORTGAGE,88000.0,Verified,Jan-14,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10135819,,debt_consolidation,Debt consolidation,217xx,MD,21.41,0.0,May-98,0.0,,,20.0,0.0,20847,61.4,63.0,w,0.0,0.0,5699.11,5699.11,1720.76,1665.08,0.0,2313.27,23.1327,Oct-14,423.23,,Feb-15,0.0,,1,INDIVIDUAL,,,,0.0,0.0,276334.0,,,,,,,,,,,,34000.0,,,
362079,19716674,21939423,24000,24000,24000.0, 60 months,16.29,587.34,D,D2,Senior Estimator,< 1 year,MORTGAGE,90000.0,Source Verified,Jul-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19716674,,debt_consolidation,Debt consolidation,275xx,NC,9.37,0.0,Jul-98,0.0,,86.0,11.0,1.0,8729,98.1,26.0,w,18707.66,18707.66,10572.12,10572.12,5292.34,5279.78,0.0,0.0,0.0,Jan-16,587.34,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,223267.0,,,,,,,,,,,,8900.0,,,
297341,28594454,31117683,9000,9000,9000.0, 36 months,11.67,297.52,B,B4,customer service,10+ years,RENT,34384.0,Source Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28594454,,debt_consolidation,Debt consolidation,602xx,IL,17.77,0.0,Jan-01,0.0,,,10.0,0.0,17231,55.8,12.0,f,5626.34,5626.34,4462.8,4462.8,3373.66,1089.14,0.0,0.0,0.0,Jan-16,297.52,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,19096.0,,,,,,,,,,,,30900.0,,,
439939,12295155,14287298,21000,21000,21000.0, 36 months,7.9,657.1,A,A4,Sr. Account Director,2 years,MORTGAGE,305000.0,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12295155,  Borrower added on 02/20/14 > Debt consolidaton of credit card's to pay off sooner.<br>,debt_consolidation,Debt consolidation,900xx,CA,5.19,0.0,Dec-03,0.0,,,8.0,0.0,20870,37.3,14.0,f,8760.52,8760.52,14456.2,14456.2,12239.48,2216.72,0.0,0.0,0.0,Dec-15,657.1,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,829007.0,,,,,,,,,,,,56000.0,,,
333080,23083460,25436304,6500,6500,6500.0, 36 months,22.15,248.75,E,E5,Planner,1 year,OWN,40000.0,Not Verified,Jul-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=23083460,,debt_consolidation,Debt consolidation,300xx,GA,11.76,2.0,May-91,0.0,17.0,,9.0,0.0,6345,83.5,17.0,f,0.0,0.0,7435.57,7435.57,6500.0,935.57,0.0,0.0,0.0,Jun-15,196.82,,Jan-16,0.0,24.0,1,INDIVIDUAL,,,,0.0,0.0,6345.0,,,,,,,,,,,,7600.0,,,
264276,33421011,36064287,21000,21000,21000.0, 36 months,9.17,669.46,B,B1,Manager,6 years,RENT,130000.0,Source Verified,Nov-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=33421011,,debt_consolidation,Debt consolidation,600xx,IL,25.87,0.0,Oct-00,2.0,47.0,,16.0,0.0,45470,85.1,42.0,w,13509.22,13509.22,9361.74,9361.74,7490.78,1870.96,0.0,0.0,0.0,Jan-16,669.46,Feb-16,Jan-16,0.0,47.0,1,INDIVIDUAL,,,,0.0,0.0,215172.0,,,,,,,,,,,,53400.0,,,
8454,864846,1078084,5600,5600,5600.0, 60 months,19.69,147.41,E,E5,comcast,3 years,RENT,35000.0,Verified,Sep-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=864846,  Borrower added on 08/26/11 > need money to pay for wedding and other expenses that go with planning a wedding<br/> Borrower added on 08/28/11 > also need money for security deposit when i move in november<br/>null,wedding,wedding,087xx,NJ,0.0,0.0,Jun-98,1.0,36.0,,2.0,0.0,0,0.0,15.0,f,0.0,0.0,8760.659995,8760.66,5600.0,3160.66,0.0,0.0,0.0,Dec-15,1390.16,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
243664,35928113,38629325,16000,16000,15750.0, 60 months,14.31,374.87,C,C4,RN,4 years,RENT,74600.0,Verified,Dec-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=35928113,,credit_card,Credit card refinancing,660xx,KS,27.35,0.0,Aug-95,3.0,,,14.0,0.0,22339,64.4,26.0,w,0.0,0.0,16900.89,16636.81,16000.0,900.89,0.0,0.0,0.0,Apr-15,15789.0,,May-15,0.0,,1,INDIVIDUAL,,,,0.0,0.0,49932.0,,,,,,,,,,,,34700.0,,,
15602,746762,944005,9975,9975,9975.0, 60 months,13.49,229.48,C,C2,EXTRA iNNINGS TEMPE,2 years,MORTGAGE,60000.0,Not Verified,May-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=746762,  Borrower added on 05/04/11 > Dept Consolidation<br/>,other,Harley,850xx,AZ,8.58,0.0,Nov-05,1.0,,,12.0,0.0,10086,41.0,21.0,f,0.0,0.0,457.0,457.0,235.0,222.0,0.0,0.0,0.0,Jul-11,229.48,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
79310,7354703,9016851,22000,22000,22000.0, 60 months,20.2,585.32,D,D5,underwriter,9 years,RENT,78316.0,Source Verified,Oct-13,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7354703,,debt_consolidation,consolidation,958xx,CA,11.61,0.0,Dec-92,2.0,38.0,,8.0,0.0,20909,80.7,27.0,f,14727.59,14727.59,15803.24,15803.24,7272.41,8530.83,0.0,0.0,0.0,Jan-16,585.32,Feb-16,Jan-16,0.0,38.0,1,INDIVIDUAL,,,,0.0,0.0,62743.0,,,,,,,,,,,,28000.0,,,
301541,28162701,30675856,16800,16800,16800.0, 60 months,10.99,365.19,B,B3,Teacher,4 years,RENT,58000.0,Verified,Oct-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28162701,,debt_consolidation,Debt consolidation,223xx,VA,27.75,0.0,Nov-08,0.0,,,12.0,0.0,16362,83.5,14.0,f,0.0,0.0,17812.09,17812.09,16800.0,1012.09,0.0,0.0,0.0,Apr-15,15986.14,,Apr-15,0.0,,1,INDIVIDUAL,,,,0.0,0.0,44364.0,,,,,,,,,,,,19600.0,,,
393649,15701563,17793973,26100,26100,26000.0, 60 months,17.57,656.68,D,D2,,,MORTGAGE,56810.0,Verified,May-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15701563,,credit_card,Credit card refinancing,174xx,PA,21.48,0.0,Mar-81,0.0,,,11.0,0.0,42373,79.2,24.0,f,19774.15,19698.39,13133.6,13083.28,6325.85,6807.75,0.0,0.0,0.0,Jan-16,656.68,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,77055.0,,,,,,,,,,,,53500.0,,,
258476,34402669,37065984,35000,35000,34750.0, 60 months,14.99,832.47,C,C5,SVP,< 1 year,MORTGAGE,271000.0,Source Verified,Nov-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=34402669,,home_improvement,Home improvement,303xx,GA,13.02,0.0,Jun-98,1.0,,,14.0,0.0,95013,92.9,26.0,w,29458.27,29247.86,10972.36,10893.99,5541.73,5430.63,0.0,0.0,0.0,Jan-16,832.47,Jan-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,473477.0,,,,,,,,,,,,102300.0,,,
216580,1294578,1539786,20000,20000,20000.0, 36 months,7.9,625.81,A,A4,,2 years,MORTGAGE,60000.0,Verified,May-12,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1294578,,small_business,Small Business,995xx,AK,13.36,0.0,Dec-90,3.0,42.0,,12.0,0.0,1737,1.9,42.0,f,0.0,0.0,22528.19763,22528.2,20000.0,2528.2,0.0,0.0,0.0,Jun-15,629.65,,May-15,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
90360,7305113,8947233,30000,30000,30000.0, 60 months,15.61,723.34,C,C3,NJ Department of Military & Veterans Aff,10+ years,MORTGAGE,111000.0,Source Verified,Sep-13,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7305113,,debt_consolidation,Consolidation,086xx,NJ,27.04,0.0,Aug-90,0.0,33.0,,21.0,0.0,31807,45.6,41.0,f,0.0,0.0,13012.33,13012.33,4682.48,4716.04,0.0,3613.81,650.4858,Oct-14,723.34,,Mar-15,0.0,,1,INDIVIDUAL,,,,0.0,0.0,323025.0,,,,,,,,,,,,69700.0,,,
326345,24026151,26398618,17500,17500,17500.0, 36 months,9.17,557.89,B,B1,manager/sales,7 years,MORTGAGE,92000.0,Not Verified,Aug-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=24026151,,credit_card,Credit card refinancing,211xx,MD,31.76,0.0,Oct-00,1.0,,42.0,21.0,4.0,12019,32.2,37.0,f,9831.15,9831.15,9484.13,9484.13,7668.85,1815.28,0.0,0.0,0.0,Jan-16,557.89,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,100116.0,,,,,,,,,,,,37300.0,,,
402183,14598602,12031577,8500,8500,8500.0, 36 months,9.67,272.96,B,B1,Direct sales Rep,2 years,OWN,54000.0,Not Verified,Apr-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14598602,,debt_consolidation,Debt consolidation,641xx,MO,12.35,1.0,Mar-96,1.0,10.0,,10.0,0.0,9500,33.9,26.0,w,4082.0,4082.0,5459.2,5459.2,4418.0,1041.2,0.0,0.0,0.0,Dec-15,272.96,Feb-16,Jan-16,1.0,10.0,1,INDIVIDUAL,,,,0.0,2373.0,148552.0,,,,,,,,,,,,28000.0,,,
39359,239761,239710,10500,10500,10025.0, 36 months,7.75,327.83,A,A3,Mission Foods,< 1 year,MORTGAGE,57400.0,Not Verified,Feb-08,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=239761,Very responsible professional female in Dallas experienced unusually high expenses in 2007 due to temporary lack of child support and high veterinary bills. I desire to to pay off these expenses at a lower interest rate than I am currently paying on a high interest credit card. Would greatly appreciate your help! Thank you for your consideration.,credit_card,My credit card interest rate is too high,750xx,TX,12.86,0.0,Jan-93,0.0,0.0,0.0,20.0,0.0,14377,10.2,38.0,f,0.0,0.0,11801.5,11267.64,10500.0,1301.5,0.0,0.0,0.0,Feb-11,331.69,,May-15,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
223482,1185831,1426767,4000,4000,4000.0, 36 months,13.11,134.99,B,B4,southampton sheriff;s office,10+ years,MORTGAGE,35000.0,Not Verified,Mar-12,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1185831,  Borrower added on 03/12/12 > going to purchase a hybird 2001 camper from chesapeake rv solutions chesapeake va<br>,other,other,238xx,VA,23.42,0.0,Mar-84,1.0,71.0,116.0,13.0,1.0,17192,57.9,27.0,f,0.0,0.0,4857.813869,4857.81,4000.0,857.81,0.0,0.0,0.0,Apr-15,140.52,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
